id,size_length,size_width,aspect_ratio
d389f20aa176903e,300,462,0.649350649
d38a50fe0589538b,300,634,0.47318612
d38aa87d7c8c9e1b,300,433,0.692840647
d38ac9eda6fb83c1,300,432,0.694444444
d38acbf24630eafa,300,376,0.79787234
d38ba41111623a32,300,300,1
d38dba6f8e2d2ba5,352,300,1.173333333
d38e82ad1eb9d74d,400,300,1.333333333
d38ee4126b95611b,300,300,1
d38f195be2d42327,688,300,2.293333333
d39016483cf13299,300,471,0.636942675
d3921fd8d3a1609b,300,398,0.753768844
d393ae846a8fe365,300,337,0.890207715
d393d5cae7875d3,300,441,0.680272109
d3943a7dd918ce6d,450,300,1.5
d395788d8a11630c,315,300,1.05
d395a66d9012eacf,300,372,0.806451613
d395e12db984cc00,300,371,0.808625337
d396186beebd8935,308,300,1.026666667
d396a1bf0e1d8a1f,435,300,1.45
d397354af33e7a7a,300,449,0.668151448
d39768fceaa89e84,300,379,0.791556728
d397b122261b9bb0,381,300,1.27
d397b73d46737cd,300,540,0.555555556
d3981a3bbf2e3a44,300,301,0.996677741
d398934bcd52945a,300,400,0.75
d3993119d98b8a2,300,408,0.735294118
d3995f3850d565d8,300,375,0.8
d39b019ab2c059c7,300,393,0.763358779
d39c2d6b4a3d7ed,300,304,0.986842105
d39c3b2c65c0440f,414,300,1.38
d39c5313750813dd,300,400,0.75
d39cb17e0bb487ae,444,300,1.48
d39d6ebcbf76a64d,576,300,1.92
d39dd7531f94020d,341,300,1.136666667
d39e9d3717b26956,300,300,1
d39f014236fc4206,300,399,0.751879699
d39f3d03b26b26e9,300,400,0.75
d39f7bc5716aae3b,498,300,1.66
d39ff9955a065672,300,850,0.352941176
d3a074a98af11417,300,439,0.683371298
d3a076469b97a5,447,300,1.49
d3a087b6b4da32bf,333,300,1.11
d3a0ded51c5c329b,329,300,1.096666667
d3a2e6d65a8c630c,300,554,0.541516245
d3a6405e71c1d99c,735,300,2.45
d3a65fced2f5cc91,300,387,0.775193798
d3a66272d2c33b5b,300,530,0.566037736
d3a79088cd7ddeda,398,300,1.326666667
d3a7c3745cbec38d,300,418,0.717703349
d3a7c418132b3828,300,330,0.909090909
d3a906c3c74ad1f7,513,300,1.71
d3a95bd29fba759d,300,312,0.961538462
d3aa3a431090f1de,339,300,1.13
d3aa8814394977f2,300,414,0.724637681
d3ac5166dd04ccf1,300,409,0.733496333
d3ac97eccc2651e8,300,391,0.767263427
d3acad9465fcf04,300,406,0.738916256
d3adbc279a18e75e,300,445,0.674157303
d3adcfc5f891c0fd,300,416,0.721153846
d3adedc9dacad4d8,394,300,1.313333333
d3ae41156102005,300,305,0.983606557
d3ae8c11394fe662,300,300,1
d3b199489f9b91ab,300,516,0.581395349
d3b1feab47c2a104,300,300,1
d3b234b0deeb8f67,300,312,0.961538462
d3b2661c464e8a3f,300,812,0.369458128
d3b27c89648e9d0a,300,503,0.596421471
d3b2ca56991238ff,300,300,1
d3b335ac74e04125,300,375,0.8
d3b457a9d12b075b,300,300,1
d3b4b1f642a648bd,300,448,0.669642857
d3b50e3228220438,1837,300,6.123333333
d3b55e5d7e1c59e0,300,339,0.884955752
d3b5a07d4e8577d3,300,456,0.657894737
d3b6cd53781dcccf,399,300,1.33
d3b71c0d13b706cd,424,300,1.413333333
d3b73a13e2bad13,300,406,0.738916256
d3b779a70cdeecfc,447,300,1.49
d3b7c508749cdba9,300,368,0.815217391
d3b85efe0c4cd52,300,446,0.67264574
d3b9227b6c6b1382,493,300,1.643333333
d3b96cc36f27d04b,300,375,0.8
d3babe955d3f529e,555,300,1.85
d3bae121ffa2a591,387,300,1.29
d3baf0bb391fd3a,391,300,1.303333333
d3bb5c03e0a864e0,405,300,1.35
d3bbb8d623211e19,583,300,1.943333333
d3bbc66e11f3d35c,300,543,0.552486188
d3bc62fc33e44cdd,300,438,0.684931507
d3bc853ca0fc6c78,393,300,1.31
d3bfb997e94b94b2,422,300,1.406666667
d3bfed5e43a63d59,300,401,0.748129676
d3c043f065a2a015,300,409,0.733496333
d3c06a7016bbbb8,377,300,1.256666667
d3c0b59e89f41421,388,300,1.293333333
d3c213cda8920e08,340,300,1.133333333
d3c2dbb76a2f69ec,300,462,0.649350649
d3c31308ff0164f6,300,477,0.628930818
d3c3593e9a4bf6d2,370,300,1.233333333
d3c359b644794696,300,313,0.958466454
d3c37257d13de00d,300,403,0.744416873
d3c3c8d76dd5a8d3,300,526,0.570342205
d3c45763be730a78,300,536,0.559701493
d3c50747e70d54dc,300,1085,0.276497696
d3c5d036197782d3,300,380,0.789473684
d3c6adf552f599c2,300,367,0.817438692
d3c7579239624272,324,300,1.08
d3c86869230fee8f,300,510,0.588235294
d3c8783cce2bd43c,465,300,1.55
d3c8c55dcf774a1a,300,472,0.63559322
d3c8ecb268ccfee5,474,300,1.58
d3c8f32626343cf1,535,300,1.783333333
d3c9fc27bc2adbc4,345,300,1.15
d3ca019d7b9786b2,300,423,0.709219858
d3cb4604bac6583d,364,300,1.213333333
d3cc5d1979211d17,319,300,1.063333333
d3cc8592a2d74215,385,300,1.283333333
d3ccb1ad282ebd3b,300,635,0.472440945
d3ccc38431df1872,300,391,0.767263427
d3cd2d04aaf6bb75,398,300,1.326666667
d3cd8bb329a477b,300,449,0.668151448
d3ce15f4bdcd6204,300,421,0.712589074
d3ce730f7590cf6f,300,996,0.301204819
d3cf4c71b0b2bdf3,400,300,1.333333333
d3cf7d45e9a228a3,661,300,2.203333333
d3d0e91c2481edbc,300,390,0.769230769
d3d2e3b9e4a2e64d,483,300,1.61
d3d3c302039ab2d1,313,300,1.043333333
d3d4da6626ad8878,390,300,1.3
d3d66e61fa90eaa,300,412,0.72815534
d3d6700399370e69,300,368,0.815217391
d3d677a777e8e9c3,300,354,0.847457627
d3d6f23d932975af,300,321,0.934579439
d3d7370c7baa2310,300,300,1
d3d8b2947ad86d9a,454,300,1.513333333
d3d91cf3b1b19fee,442,300,1.473333333
d3d945aaa0fe9ceb,300,390,0.769230769
d3d94d0b4122ecb7,302,300,1.006666667
d3db03e6bee28816,448,300,1.493333333
d3dbd636ce907536,413,300,1.376666667
d3dbea92c0956641,365,300,1.216666667
d3dc0f7196c6bd01,300,355,0.845070423
d3dc10355bb59b65,410,300,1.366666667
d3dc105e6ce322b4,300,486,0.617283951
d3dc47acbb589ab7,300,450,0.666666667
d3dd1f3801dab9a4,405,300,1.35
d3dd6bcb7be96cbf,395,300,1.316666667
d3de422bb26b1094,300,402,0.746268657
d3de5d6fe2eabc42,413,300,1.376666667
d3dfcebaa79d680e,465,300,1.55
d3e07b6583e0a40a,331,300,1.103333333
d3e1950a3df6bb0d,300,540,0.555555556
d3e1b3c260eb4aef,455,300,1.516666667
d3e33942ba90f5d1,300,374,0.802139037
d3e351aff689f5f8,400,300,1.333333333
d3e3addde43d94c4,300,411,0.729927007
d3e426f87d0aa079,300,300,1
d3e47f397124f817,300,300,1
d3e495a67e11b0c6,300,394,0.76142132
d3e597f26177c30b,361,300,1.203333333
d3e5bde18b8b6fe,300,386,0.777202073
d3e646c62cf604a1,300,504,0.595238095
d3e7a90d00583439,302,300,1.006666667
d3e7e1dfe31435e2,407,300,1.356666667
d3e84089e26eb5ef,300,415,0.722891566
d3ea163f864ff784,359,300,1.196666667
d3ebd6acdc0468cd,418,300,1.393333333
d3ec1e68aee367e7,300,431,0.696055684
d3ec5292e7c96321,300,449,0.668151448
d3ed0ca4a4dabb2c,466,300,1.553333333
d3edefe3cd19e1e3,300,442,0.678733032
d3ee0cd8168a3c9d,300,491,0.610997963
d3ee0cfe97fd00e7,326,300,1.086666667
d3ee2a407876f550,300,494,0.607287449
d3ef13be8efd680e,300,475,0.631578947
d3ef1798a84c69be,300,533,0.562851782
d3ef1a4bbef6ae51,309,300,1.03
d3f0acada4579269,300,375,0.8
d3f0d750465e0f13,300,457,0.656455142
d3f19869dbe0f991,300,300,1
d3f27ef1fb3c7f8a,300,400,0.75
d3f303ee2c3b32b1,316,300,1.053333333
d3f43540c0e65caf,578,300,1.926666667
d3f504a2d08c6949,314,300,1.046666667
d3f52a0ef92ff03c,733,300,2.443333333
d3f5fa7345e3fd45,300,300,1
d3f60f2e02c5edfb,362,300,1.206666667
d3f64731a397180b,300,300,1
d3f67b7b637a7f0c,300,411,0.729927007
d3f69d60a6721dbe,300,331,0.906344411
d3f6e57e1315a9d9,421,300,1.403333333
d3f7e37d85db35cc,300,477,0.628930818
d3f8538f665d0191,530,300,1.766666667
d3fa09ed24c62701,300,400,0.75
d3fa36ee4151e3c8,743,300,2.476666667
d3fa5e0edd191d22,300,362,0.828729282
d3fac9c5d705ee13,324,300,1.08
d3fb70da8958f9d1,300,315,0.952380952
d3fc72957dc6717f,372,300,1.24
d3fe514007a050b4,300,324,0.925925926
d3ff3be704a105c6,300,450,0.666666667
d400b51fec38d10f,840,300,2.8
d4010849dd4ff24e,328,300,1.093333333
d402fdec8a1b7049,300,375,0.8
d40323858134f478,449,300,1.496666667
d403ca8c379d609f,392,300,1.306666667
d4052eedbe951bbb,782,300,2.606666667
d4055e77d8dbc854,300,399,0.751879699
d405a4c6c50526a7,300,300,1
d407507333818970,300,422,0.710900474
d4081b919fad15ec,300,491,0.610997963
d40989bbef249b41,300,457,0.656455142
d4098fcad04283d5,300,444,0.675675676
d40a8280d3495d6,300,302,0.993377483
d40b38a0aa900992,300,388,0.773195876
d40bb266250afcc8,471,300,1.57
d40d3a0cb08cc7cf,449,300,1.496666667
d40e4a67d2f34c12,450,300,1.5
d40e4aa5b95eb7d6,300,345,0.869565217
d40e6420f444ac8e,421,300,1.403333333
d40f12e8bc52c2ea,300,311,0.964630225
d410ad5ea06a3f47,300,342,0.877192982
d410f78c453c2a7e,402,300,1.34
d41175591db9d361,392,300,1.306666667
d411d474aa2450aa,300,377,0.795755968
d41350e5ff6d3bee,300,532,0.563909774
d413575b452c13f0,300,420,0.714285714
d4136839e1c1ed82,300,478,0.627615063
d414971586ec856a,300,300,1
d4152bbdda5006d6,300,391,0.767263427
d41541e75bb4a8bc,434,300,1.446666667
d4163f97da95a484,300,424,0.70754717
d41662547b684cf4,300,373,0.804289544
d4177fb51fb128b5,544,300,1.813333333
d41895548cc3a24f,300,433,0.692840647
d418f2cfe1d40e6e,300,399,0.751879699
d41953a667145c76,300,499,0.601202405
d419cc42170ca85,443,300,1.476666667
d419d10ef766e4ca,390,300,1.3
d41ad9bdfa2f2cae,300,538,0.557620818
d41b683b9ac35a75,623,300,2.076666667
d41b6dbce760a872,300,375,0.8
d41c4daee2130fa4,449,300,1.496666667
d41c50501db7d209,300,345,0.869565217
d41c53ba4a15e90b,330,300,1.1
d41c7dd9aecfde,373,300,1.243333333
d41c7de75c12df0c,460,300,1.533333333
d41d4e86338f9a26,300,368,0.815217391
d41ea695a297c3cf,300,387,0.775193798
d41f3bb583a59688,822,300,2.74
d420537f0a34c76d,300,534,0.561797753
d4205f58900636ba,436,300,1.453333333
d42087293ed2d6b5,375,300,1.25
d4213d4b4c724a79,391,300,1.303333333
d42166be6d456420,372,300,1.24
d4217d6d736da3f8,300,364,0.824175824
d4218ced474e4587,300,353,0.849858357
d421f4cb4aa7408,400,300,1.333333333
d4227ca5814505bd,300,327,0.917431193
d422aaf111c2caac,627,300,2.09
d4230d1ce76f09d,300,486,0.617283951
d423a11ab5e792f3,300,676,0.443786982
d424a31d42a6fa01,769,300,2.563333333
d425bcf7f84a5f25,333,300,1.11
d42642732f13e411,300,300,1
d426c585d053301a,300,400,0.75
d427b4ee6deae114,301,300,1.003333333
d427c20987c5eab,375,300,1.25
d427f7a89d8c5cf7,300,430,0.697674419
d42a4d71a897fb1f,395,300,1.316666667
d42a9a4ca1f607b2,300,300,1
d42b4443a7fac68d,300,449,0.668151448
d42bf94c70d1a061,300,444,0.675675676
d42dff5c1f514b26,360,300,1.2
d42e5daaf1016793,300,528,0.568181818
d42f90931fee6e52,300,370,0.810810811
d43000a487100a85,329,300,1.096666667
d4305d63ef20e187,389,300,1.296666667
d43062a83215ce33,300,400,0.75
d430886f0a86726e,335,300,1.116666667
d430a4ee7e3bb3a7,468,300,1.56
d430ada4b4aed40f,300,362,0.828729282
d4317d2e3d1034b9,300,533,0.562851782
d431d7a5ed5c83f0,300,300,1
d4321e65eb9c99dc,300,423,0.709219858
d4324ba327004b0c,443,300,1.476666667
d43337fccc2351ae,360,300,1.2
d4334d8e67c26dca,460,300,1.533333333
d433adf1b7c0cf0a,355,300,1.183333333
d4340bf953112d47,447,300,1.49
d43442e5c86d84b2,300,428,0.700934579
d4344b368777b607,300,395,0.759493671
d434f8d8185b21ea,420,300,1.4
d4369f9838b0a8a0,401,300,1.336666667
d437dbf5f8bdf128,300,400,0.75
d437ffa4385707a4,300,389,0.771208226
d438c3d860fb93e6,300,536,0.559701493
d4391818b914a01e,300,315,0.952380952
d439283de77776e9,525,300,1.75
d439d2a4541bea84,467,300,1.556666667
d43bc901768bdde8,300,380,0.789473684
d43bd5a727887692,300,439,0.683371298
d43bf0affa6faf94,300,449,0.668151448
d43cf75adbdbbd7d,351,300,1.17
d43d1d5a42e3d929,300,758,0.395778364
d43d800d698ed1a2,400,300,1.333333333
d43dc1614d0afec8,386,300,1.286666667
d43de0f9497c6717,300,456,0.657894737
d43f859c3001187f,300,533,0.562851782
d43f9b47fdaa4395,300,355,0.845070423
d4403d357f6d6a28,554,300,1.846666667
d4405500993b1337,300,432,0.694444444
d4417d2626ecbe3,300,632,0.474683544
d4419a5c39260958,300,475,0.631578947
d442d21adbcd781c,395,300,1.316666667
d4436abf2b619cf8,300,324,0.925925926
d44443d078c74f21,337,300,1.123333333
d444ac395fdadfd6,300,455,0.659340659
d444bc0426693085,300,564,0.531914894
d4459dd146f4e64b,461,300,1.536666667
d4461714e5b298f3,409,300,1.363333333
d446a9d8d1de427d,475,300,1.583333333
d446e8afa796c8e5,403,300,1.343333333
d4485e18a2f062de,300,341,0.879765396
d448f82968747941,300,476,0.630252101
d44aa305812a00db,451,300,1.503333333
d44b24f7ac2dbbb7,439,300,1.463333333
d44b7e5a18fc3668,300,534,0.561797753
d44b871a15495f0b,300,583,0.51457976
d44ba35e2c3be77f,300,450,0.666666667
d44ca9ffeeb76a29,300,450,0.666666667
d44cc5eac5ec582c,434,300,1.446666667
d44cedce0ead0f7f,425,300,1.416666667
d44d1c255f103394,300,1593,0.188323917
d45034d16dc2eeb1,461,300,1.536666667
d4508269072ac420,300,403,0.744416873
d4509bc451f008d7,458,300,1.526666667
d450c940e058157e,300,592,0.506756757
d451c8d658451318,300,459,0.653594771
d452fa46290f44e3,300,440,0.681818182
d453dc713c92b9a0,620,300,2.066666667
d4547125b4dc1db3,300,365,0.821917808
d4557fa99fe9290f,325,300,1.083333333
d45590422e38dcf3,300,360,0.833333333
d455c91fb3766219,300,400,0.75
d455d318b1f4a637,300,466,0.643776824
d45626472bc766c8,482,300,1.606666667
d45643335518d230,300,382,0.785340314
d45649abae99bc58,309,300,1.03
d4565d6b3233cbef,300,437,0.686498856
d4568264360270d6,300,414,0.724637681
d456839ab53637af,449,300,1.496666667
d456b35bce6a8efd,300,400,0.75
d45705ca5ff8a89e,332,300,1.106666667
d457345d9d83007a,300,490,0.612244898
d4577313ae6f6426,435,300,1.45
d457b35c42803c40,300,358,0.837988827
d459e3753335c3cc,300,523,0.573613767
d45bdaddb8d949f9,300,398,0.753768844
d45c8f5fc03d5b31,357,300,1.19
d45cd210834d184d,300,481,0.623700624
d45f068c34052353,645,300,2.15
d45f532403f91383,300,486,0.617283951
d45f86ac9c487920,300,562,0.533807829
d45fcbf28ba2cb5a,300,300,1
d4603270a29c68f9,449,300,1.496666667
d4604fa9c2a274,300,424,0.70754717
d46101db127f0dac,300,447,0.67114094
d4615bcffee5fa3f,300,368,0.815217391
d46185a9b110ea6,309,300,1.03
d461937b450d89ae,300,565,0.530973451
d461e03171474b6e,300,300,1
d4622e15b45325f1,569,300,1.896666667
d463fed2a79495ea,302,300,1.006666667
d46468d3fa2b1d4e,300,399,0.751879699
d464bd23a4fade13,300,401,0.748129676
d464ccbdb29e7a44,300,452,0.663716814
d465ff1056b575d9,998,300,3.326666667
d466d5d3c6d759c8,364,300,1.213333333
d4679a4af2cb975a,353,300,1.176666667
d469b89d29e76712,546,300,1.82
d469d0aeabd6dfb8,300,470,0.638297872
d46a05e59ecb8d67,300,777,0.386100386
d46a1dafc6787801,825,300,2.75
d46a34d0be9aa226,300,357,0.840336134
d46a775542e7b3e4,300,557,0.538599641
d46afa4f12d54d8d,300,525,0.571428571
d46b473ee21ab4bc,470,300,1.566666667
d46c07cf3357be15,300,331,0.906344411
d46d26f5b0362061,300,527,0.569259962
d46e370d20647ebf,398,300,1.326666667
d46ed003f381b481,529,300,1.763333333
d46f8404d3f2972f,300,446,0.67264574
d46f93f217c31f21,300,492,0.609756098
d46fa6567aa82561,368,300,1.226666667
d470becb0bc39f8a,300,300,1
d471e72fdca7e78d,300,387,0.775193798
d4724165f590e85d,300,743,0.403768506
d4735ea877948d05,300,417,0.71942446
d47365e08590a10c,400,300,1.333333333
d473884ba353816c,300,361,0.831024931
d473a93cdb6762c4,300,449,0.668151448
d4740064110cf58e,728,300,2.426666667
d474719a326236d7,548,300,1.826666667
d47524c645175ba7,300,408,0.735294118
d4754e372545333d,300,301,0.996677741
d476130b218beeac,300,559,0.53667263
d476996af025e8ef,300,413,0.726392252
d476bfa4d73c8458,300,300,1
d477410f9e03e0f5,300,375,0.8
d4777bb2d836b13,300,466,0.643776824
d477d092d1bac501,382,300,1.273333333
d478102cbbfeec36,300,502,0.597609562
d4788637e31adc8b,300,374,0.802139037
d479aafed54d9a88,505,300,1.683333333
d47a31bb8681b94f,331,300,1.103333333
d47b08cb685f1615,300,398,0.753768844
d47b0e0a03a4b54,436,300,1.453333333
d47b1cf5e471580e,453,300,1.51
d47b5d02043eee63,300,502,0.597609562
d47b8ca685955f3d,400,300,1.333333333
d47c326a33055f82,341,300,1.136666667
d47d8184f1d94be0,300,411,0.729927007
d47e3aee6a29f85a,300,410,0.731707317
d47e5da33111e8ac,300,388,0.773195876
d47e676efb61aee2,1239,300,4.13
d47f0d5a9608faf1,382,300,1.273333333
d47f62a0fedb0484,393,300,1.31
d47fc79fc8471f23,300,427,0.702576112
d4803c8ead8f18c5,312,300,1.04
d48113e6e5c3525c,300,382,0.785340314
d48252c32ef9fad2,300,449,0.668151448
d482c68b0e2ccccf,300,400,0.75
d484a257354f079d,434,300,1.446666667
d4851c19353aa455,458,300,1.526666667
d485f1eb9ef61489,300,434,0.69124424
d486dcf6c45f8d62,300,455,0.659340659
d488010a31e37ad0,300,338,0.887573964
d489376f2132b4cc,300,412,0.72815534
d48a7655ec724bdb,533,300,1.776666667
d48b37893f55c541,658,300,2.193333333
d48b4a4eb4b1f31e,421,300,1.403333333
d48c0b8890cb3885,300,375,0.8
d48c518c4a7f25ad,300,400,0.75
d48d9dee165d27e9,300,373,0.804289544
d48e82caf3b617ac,300,645,0.465116279
d48eaf98ba236918,369,300,1.23
d48f10c258092178,300,531,0.564971751
d48f306b48d3145a,300,399,0.751879699
d48fab056563173c,300,369,0.81300813
d491239cb4f2ad19,300,361,0.831024931
d4918b46029873d9,341,300,1.136666667
d491c56f3a2da6b8,300,430,0.697674419
d49416e32490d57c,300,427,0.702576112
d4944ca4a6141922,300,400,0.75
d4949607694abe7,300,430,0.697674419
d4953cd87d8768e1,300,425,0.705882353
d495436d8f6e0a66,300,381,0.787401575
d49563389f3ca3a5,300,441,0.680272109
d4956f07fdcba608,300,375,0.8
d495751d5270e724,300,429,0.699300699
d49615f887e8b02a,396,300,1.32
d496834a700849ef,374,300,1.246666667
d49772635f8e5546,511,300,1.703333333
d497be33dd1eaf00,355,300,1.183333333
d497d05f9c715da6,300,430,0.697674419
d497f35016b242be,301,300,1.003333333
d49839e4f28c26e8,300,404,0.742574257
d49886ec02cf8aa0,300,429,0.699300699
d49928dabf7211a7,391,300,1.303333333
d499f66d265dbda4,398,300,1.326666667
d49a974e467b06d2,408,300,1.36
d49b506e77c7847e,475,300,1.583333333
d49b781fe6784f43,449,300,1.496666667
d49bbacd4932b1cf,300,300,1
d49ce073678a0ada,300,318,0.943396226
d49d2d0c598e1b54,300,616,0.487012987
d49e1a2fe05860a2,300,426,0.704225352
d49e6ce391cf18c9,300,300,1
d4a095f8f9bf3c41,333,300,1.11
d4a145696643fd16,386,300,1.286666667
d4a37dfdf30b8042,450,300,1.5
d4a5026a43514cb6,375,300,1.25
d4a632c0b0fd8a32,525,300,1.75
d4a6faf68f43dcdd,568,300,1.893333333
d4a860bd58080fb,300,450,0.666666667
d4a9d5ce4a6526e3,398,300,1.326666667
d4aa07f4538a7ae,373,300,1.243333333
d4ab54b14e8e7d99,300,369,0.81300813
d4adb4163a2f4cce,400,300,1.333333333
d4ae9f77ae685939,425,300,1.416666667
d4aefbaa872c9c41,300,430,0.697674419
d4afc6b769bb540d,300,438,0.684931507
d4afd672a8e8e979,300,449,0.668151448
d4b0977ff279cdb1,300,450,0.666666667
d4b0b699e485ce38,300,608,0.493421053
d4b0e3571cb89a38,300,355,0.845070423
d4b3ee60f2fd7a0b,300,514,0.583657588
d4b460660c6587bf,961,300,3.203333333
d4b58a8c9ad83bed,457,300,1.523333333
d4b7e58344a181d9,300,300,1
d4b7ece6b7b90cc4,300,399,0.751879699
d4b8fa2fa85f44cf,317,300,1.056666667
d4b93d4a9d999b22,533,300,1.776666667
d4b9458d7b8f194f,391,300,1.303333333
d4ba5dfe7c90b9fd,516,300,1.72
d4bb2501a64a1525,300,536,0.559701493
d4bbc7aeea73a681,300,440,0.681818182
d4bc02e7df2f6050,300,442,0.678733032
d4bc17940c55bc9,324,300,1.08
d4bc2f29ebbdbe9f,300,1754,0.171037628
d4bc823819fe63a6,300,424,0.70754717
d4bd8ae354f66391,300,436,0.688073394
d4bdc36e89786f93,373,300,1.243333333
d4bddfae3b7d935d,300,396,0.757575758
d4bee62079f014a8,300,405,0.740740741
d4bf4f78070baaae,300,324,0.925925926
d4bf7e72b11c9f9,300,384,0.78125
d4c0513b7862d857,611,300,2.036666667
d4c20f12e26f5c7f,300,428,0.700934579
d4c2fc69959f5f5a,357,300,1.19
d4c33653472412e2,300,386,0.777202073
d4c35800dff88d8e,300,360,0.833333333
d4c466d2ec0acc60,300,398,0.753768844
d4c496ac7889f479,300,320,0.9375
d4c4c22738412150,300,406,0.738916256
d4c5d95a036f6a3f,300,400,0.75
d4c73293a454806b,300,300,1
d4c8561d0da0b957,415,300,1.383333333
d4c87fa63bc44cbe,423,300,1.41
d4c89208307d3ef1,300,382,0.785340314
d4c899818b72aee0,300,449,0.668151448
d4c8a090d087759d,400,300,1.333333333
d4ca191ebcd824b3,300,1178,0.25466893
d4cac5f6efb11323,300,1371,0.218818381
d4cb0f9e074df080,300,400,0.75
d4cca3b2231c1bb,300,405,0.740740741
d4cd16ee72cde25e,400,300,1.333333333
d4ce20e8269b2412,300,399,0.751879699
d4ce30d1b37c72eb,300,449,0.668151448
d4d183e54cdfec48,300,504,0.595238095
d4d1c8528870bf66,366,300,1.22
d4d1e474b7b7ff43,300,398,0.753768844
d4d3247184ad586a,300,300,1
d4d4555832770301,317,300,1.056666667
d4d51f137019473c,483,300,1.61
d4d550ea547bd72c,656,300,2.186666667
d4d567732f0836e0,300,435,0.689655172
d4d6b1c06f02fb76,300,532,0.563909774
d4d7541eefa4beec,300,751,0.399467377
d4d818fe0073dad4,300,379,0.791556728
d4d84c0aa40f46e8,356,300,1.186666667
d4d927ab0e8bf501,482,300,1.606666667
d4d967d8ffca437c,300,446,0.67264574
d4d9882d09bec067,300,533,0.562851782
d4d9afc374ca9f95,300,637,0.470957614
d4dadb1389d1e3f0,369,300,1.23
d4dba6af8a53743b,300,328,0.914634146
d4dbc562a5c18549,507,300,1.69
d4dc25ae16f3693d,400,300,1.333333333
d4deed9086640a93,300,310,0.967741935
d4df6dde768edb1,300,470,0.638297872
d4e002a70eebe0cb,410,300,1.366666667
d4e095ca1eee545e,300,456,0.657894737
d4e0df5219db5329,300,403,0.744416873
d4e146b15c1ee6e2,385,300,1.283333333
d4e1b28fa46e02f5,300,538,0.557620818
d4e26ec1f0564644,300,343,0.874635569
d4e2ce29ddb7d2f4,300,300,1
d4e338c57cb3b8af,300,300,1
d4e372f9f56d34fb,455,300,1.516666667
d4e3eb673a70302f,300,399,0.751879699
d4e4a7d2e0bfca06,378,300,1.26
d4e4ae8b4d64a40b,300,404,0.742574257
d4e64fe5f86454e2,300,515,0.582524272
d4e68b4048a29847,404,300,1.346666667
d4e7c78052a9ab5d,300,300,1
d4e880d072e5dffb,400,300,1.333333333
d4e8c7c1aeefe1e4,300,300,1
d4e8fc12576dd7c7,300,327,0.917431193
d4e9353aff9018e8,300,520,0.576923077
d4e96f21b070fed8,300,331,0.906344411
d4e9cbbd4a70e60a,494,300,1.646666667
d4eb24cc1172407b,300,523,0.573613767
d4ebb68e706a2922,360,300,1.2
d4ec33351b141cbe,300,351,0.854700855
d4ec6ca45cba44be,408,300,1.36
d4ec89fc1714e18f,530,300,1.766666667
d4ed0cf8a0fd7f37,485,300,1.616666667
d4ed12353ab01e13,413,300,1.376666667
d4edb6b901b090a4,300,338,0.887573964
d4edd5887c171e16,300,399,0.751879699
d4ee391c001138d3,330,300,1.1
d4ef10d4bcaea34f,300,318,0.943396226
d4f03007f8cecd74,325,300,1.083333333
d4f141d27fc192fd,300,396,0.757575758
d4f3ca0446f6531,385,300,1.283333333
d4f43d833a76c660,301,300,1.003333333
d4f500ecf0580ab7,300,414,0.724637681
d4f51052073d99af,300,400,0.75
d4f5223cc06d9c8,300,562,0.533807829
d4f584761b9fb697,306,300,1.02
d4f58d96cc4142cc,300,389,0.771208226
d4f6e00c96e6443b,300,463,0.647948164
d4f7ced97ec1e351,376,300,1.253333333
d4f8ab7302886545,327,300,1.09
d4f8c65df2383d4e,300,645,0.465116279
d4f9827480088de7,300,337,0.890207715
d4fa536ab3761ca5,431,300,1.436666667
d4fb9b94080ab4b,300,328,0.914634146
d4fd43783d31ea44,379,300,1.263333333
d4fd520f6c31da71,300,449,0.668151448
d4ff1e950da33709,332,300,1.106666667
d5042cfa9049cd04,371,300,1.236666667
d504309e0f128d3e,415,300,1.383333333
d504b701de1567bc,300,441,0.680272109
d5069d5980fbefa0,386,300,1.286666667
d506f6470d11b903,300,382,0.785340314
d507103b9cdccb39,367,300,1.223333333
d5073103bc598753,300,390,0.769230769
d507565c8dd3c730,866,300,2.886666667
d507bc8a81a757c8,300,541,0.554528651
d50892e4a09abdd0,300,380,0.789473684
d5094f40efbe67a5,300,456,0.657894737
d5099e2a28a8abce,458,300,1.526666667
d50a56f6ed83230e,325,300,1.083333333
d50a7e59b244ef4c,300,315,0.952380952
d50a8cbed7bcb669,658,300,2.193333333
d50b573a3dac5332,300,407,0.737100737
d50bd760e2d7193a,300,427,0.702576112
d50c61b31cb92008,418,300,1.393333333
d50d3c7b6d1e1d21,300,300,1
d50de82f1bfb3829,395,300,1.316666667
d50e2dd6908c6fbf,349,300,1.163333333
d50e76564a75ee6c,300,336,0.892857143
d50e9e0f458e7b25,410,300,1.366666667
d50ea5708596b3d2,337,300,1.123333333
d50fcf6bf59d3ac,300,423,0.709219858
d51006226aa0bb49,300,541,0.554528651
d5101ec96d23287b,343,300,1.143333333
d510557309dd221b,300,456,0.657894737
d5115463ab9a3c6d,300,538,0.557620818
d51276dc032cf02c,378,300,1.26
d513469250644843,323,300,1.076666667
d51507c535331019,402,300,1.34
d515a4542777bd2c,300,388,0.773195876
d5160018f0ac20f3,580,300,1.933333333
d516e828919b39ea,300,406,0.738916256
d51797716fafa067,300,454,0.660792952
d51870ec7eb9879a,300,364,0.824175824
d518c37d7fa168c6,497,300,1.656666667
